Postcode,Suburb,Weather_Conditions,Field_Staff,Outage_StartTime,Outage_EndTime,Outage_Hours,Day,DOW,Month
2476,Ocean Shores,High Temperature,4,2024-09-25 11:57:00,2024-09-25 21:16:10.598076,9.319610576701805,25,Wednesday,September
2493,Sawtell,Storms,6,2024-02-13 00:34:00,2024-02-13 08:55:49.885103,8.363856973129055,13,Tuesday,February
2452,Woolgoolga,Storms,13,2023-11-09 11:27:00,2023-11-09 16:56:24.766918,5.49021303263993,9,Thursday,November
2497,Nambucca Heads,High Temperature,10,2024-02-28 21:54:00,2024-02-29 04:43:24.006709,6.8233351969307865,28,Wednesday,February
2454,Yamba,Rain,8,2023-10-14 06:55:00,2023-10-14 13:20:19.009322,6.421947033774607,14,Saturday,October
2463,Yamba,High Temperature,13,2024-08-21 14:57:00,2024-08-21 21:06:01.019531,6.1502832029380246,21,Wednesday,August
2494,Toormina,Storms,5,2024-05-19 23:23:00,2024-05-20 07:18:20.238475,7.9222884652586005,19,Sunday,May
2457,Iluka,Fine_Conditions,10,2024-04-08 02:00:00,2024-04-08 03:23:45.912662,1.3960868504538682,8,Monday,April
2481,Alstonville,Fine_Conditions,3,2024-04-28 20:09:00,2024-04-29 01:58:54.271194,5.831741998262441,28,Sunday,April
2489,Grafton,Fine_Conditions,4,2024-04-23 23:58:00,2024-04-24 04:47:38.748029,4.8274300081532475,23,Tuesday,April
2486,Kyogle,Rain,15,2024-04-13 12:46:00,2024-04-13 15:45:05.565730,2.9848793694947195,13,Saturday,April
2486,Kyogle,High Temperature,15,2023-10-27 20:52:00,2023-10-28 00:11:31.224227,3.3253400629592367,27,Friday,October
2472,Casino,High Temperature,13,2023-12-18 10:26:00,2023-12-18 15:55:53.927794,5.498313276109555,18,Monday,December
2460,Grafton,Rain,11,2024-02-15 22:26:00,2024-02-16 05:06:43.808292,6.678835636653013,15,Thursday,February
2480,Evans Head,Storms,10,2024-08-18 00:07:00,2024-08-18 06:42:12.819325,6.586894256936134,18,Sunday,August
2465,Nambucca Heads,Fine_Conditions,7,2023-10-28 07:06:00,2023-10-28 11:36:09.146121,4.502540589243011,28,Saturday,October
2476,Ocean Shores,Rain,4,2023-11-09 23:28:00,2023-11-10 04:24:40.231814,4.944508837354368,9,Thursday,November
2450,Coffs Harbour,High Temperature,10,2024-03-15 04:14:00,2024-03-15 10:27:02.298245,6.217305068145025,15,Friday,March
2498,Macksville,High Temperature,13,2024-02-19 22:05:00,2024-02-20 03:54:12.365472,5.820101520082149,19,Monday,February
2483,Lennox Head,Storms,4,2024-03-03 00:15:00,2024-03-03 06:39:31.380972,6.408716936648437,3,Sunday,March
2440,Bonny Hills,High Temperature,7,2023-11-10 10:26:00,2023-11-10 15:29:18.137544,5.0550382066320685,10,Friday,November
2450,Coffs Harbour,Rain,10,2024-08-09 03:45:00,2024-08-09 09:00:46.445225,5.262901451281335,9,Friday,August
2452,Woolgoolga,Storms,13,2024-08-04 23:44:00,2024-08-05 02:50:11.060106,3.1030722517955787,4,Sunday,August
2491,Casino,Fine_Conditions,11,2024-02-02 11:55:00,2024-02-02 14:47:25.858746,2.8738496517520025,2,Friday,February
2486,Kyogle,Storms,15,2024-04-18 04:14:00,2024-04-18 07:00:43.786790,2.778829664022698,18,Thursday,April
2442,North Haven,High Temperature,9,2024-04-20 22:29:00,2024-04-21 03:48:35.256660,5.32646018325246,20,Saturday,April
2498,Macksville,Fine_Conditions,13,2023-11-02 14:41:00,2023-11-02 18:04:27.592805,3.3909980014050363,2,Thursday,November
2491,Casino,Rain,11,2024-04-16 02:40:00,2024-04-16 06:26:36.242150,3.776733930427825,16,Tuesday,April
2475,Mullumbimby,Rain,4,2024-03-25 21:21:00,2024-03-26 04:31:11.032093,7.169731136818047,25,Monday,March
2477,Bangalow,Fine_Conditions,10,2024-01-19 10:42:00,2024-01-19 15:42:26.380107,5.007327807539301,19,Friday,January
2470,Lismore,Rain,14,2024-04-22 02:51:00,2024-04-22 08:06:11.336578,5.253149049468667,22,Monday,April
2485,Nimbin,Rain,3,2024-01-12 19:25:00,2024-01-13 02:59:40.942261,7.5780395168766255,12,Friday,January
2490,Lawrence,High Temperature,9,2024-06-16 07:45:00,2024-06-16 12:49:25.513442,5.073753733858158,16,Sunday,June
2490,Lawrence,Storms,9,2024-04-06 14:42:00,2024-04-06 19:45:27.211267,5.057558685304264,6,Saturday,April
2487,Tenterfield,Fine_Conditions,4,2024-02-10 19:25:00,2024-02-10 23:39:20.972184,4.239158939949153,10,Saturday,February
2475,Mullumbimby,Storms,4,2023-11-16 04:49:00,2023-11-16 09:22:01.761520,4.5504893112292315,16,Thursday,November
2487,Tenterfield,Rain,4,2024-02-10 19:35:00,2024-02-11 00:04:40.704023,4.494640006331375,10,Saturday,February
2464,Bellingen,High Temperature,5,2024-06-21 04:22:00,2024-06-21 09:29:32.767192,5.125768664346423,21,Friday,June
2480,Evans Head,Rain,10,2024-02-19 06:45:00,2024-02-19 11:23:42.183591,4.645050997614765,19,Monday,February
2478,Wardell,Storms,7,2024-01-23 19:23:00,2024-01-24 00:11:56.594241,4.815720622481677,23,Tuesday,January
2464,Bellingen,Rain,5,2024-02-03 00:45:00,2024-02-03 09:35:02.379433,8.833994286848295,3,Saturday,February
2452,Woolgoolga,Storms,13,2024-03-24 09:08:00,2024-03-24 14:41:27.659772,5.557683269969352,24,Sunday,March
2465,Nambucca Heads,Storms,7,2023-11-05 09:31:00,2023-11-05 13:46:31.438326,4.2587328684612755,5,Sunday,November
2457,Iluka,Storms,10,2024-04-22 20:06:00,2024-04-23 01:41:45.084532,5.595856814330107,22,Monday,April
2498,Macksville,Rain,13,2024-02-22 13:46:00,2024-02-22 19:20:52.690029,5.581302785957585,22,Thursday,February
2469,South Grafton,Rain,6,2024-03-14 11:32:00,2024-03-14 15:34:34.190349,4.042830652568099,14,Thursday,March
2440,Bonny Hills,High Temperature,7,2024-03-28 01:45:00,2024-03-28 06:29:08.036347,4.735565652017264,28,Thursday,March
2489,Grafton,Storms,4,2023-12-28 20:52:00,2023-12-29 02:26:50.635609,5.580732113698508,28,Thursday,December
2496,Bellingen,Rain,3,2024-02-20 21:52:00,2024-02-21 06:47:21.526895,8.922646359725226,20,Tuesday,February
2440,Bonny Hills,High Temperature,7,2024-06-06 10:03:00,2024-06-06 17:47:18.644451,7.738512347620176,6,Thursday,June
2485,Nimbin,High Temperature,3,2023-10-18 22:53:00,2023-10-19 08:24:26.762876,9.524100798960307,18,Wednesday,October
2492,Coffs Harbour,Fine_Conditions,13,2024-06-30 23:13:00,2024-07-01 00:23:44.874853,1.1791319036385752,30,Sunday,June
2500,Wollongong,Rain,14,2024-07-20 13:01:00,2024-07-20 15:56:29.817620,2.924949338758518,20,Saturday,July
2466,Macksville,High Temperature,11,2024-03-18 04:43:00,2024-03-18 09:56:34.100606,5.226139057342365,18,Monday,March
2498,Macksville,Storms,13,2024-08-15 11:26:00,2024-08-15 17:28:11.948065,6.03665224022809,15,Thursday,August
2456,Maclean,Fine_Conditions,8,2024-09-02 06:02:00,2024-09-02 11:08:03.863225,5.101073118063364,2,Monday,September
2487,Tenterfield,High Temperature,4,2024-09-15 03:09:00,2024-09-15 11:41:38.508901,8.544030250216974,15,Sunday,September
2475,Mullumbimby,Storms,4,2024-05-28 19:26:00,2024-05-29 04:20:03.000485,8.900833468033245,28,Tuesday,May
2470,Lismore,High Temperature,14,2024-07-18 15:27:00,2024-07-18 19:25:59.612917,3.983225810182854,18,Thursday,July
2475,Mullumbimby,Fine_Conditions,4,2024-06-12 03:08:00,2024-06-12 08:20:52.188742,5.214496872885529,12,Wednesday,June
2466,Macksville,Fine_Conditions,11,2024-04-17 09:40:00,2024-04-17 14:37:52.707878,4.964641077307309,17,Wednesday,April
2487,Tenterfield,High Temperature,4,2023-12-11 20:54:00,2023-12-12 03:40:30.504999,6.77514027760604,11,Monday,December
2442,North Haven,Rain,9,2023-12-25 07:42:00,2023-12-25 13:37:09.478198,5.919299499498081,25,Monday,December
2483,Lennox Head,High Temperature,4,2023-11-12 15:13:00,2023-11-12 23:17:28.255919,8.07451553309652,12,Sunday,November
2479,Coraki,Rain,5,2024-09-23 00:30:00,2024-09-23 06:05:12.097220,5.586693672264817,23,Monday,September
2488,Stanthorpe,Storms,15,2024-06-13 09:11:00,2024-06-13 12:16:28.119390,3.091144274903168,13,Thursday,June
2457,Iluka,Rain,10,2023-12-29 09:46:00,2023-12-29 13:45:38.097425,3.99391595133143,29,Friday,December
2489,Grafton,Rain,4,2024-01-25 22:09:00,2024-01-26 07:40:12.634023,9.520176117616757,25,Thursday,January
2470,Lismore,Storms,14,2024-04-10 06:39:00,2024-04-10 10:41:08.503206,4.0356953348631635,10,Wednesday,April
2454,Yamba,Fine_Conditions,8,2024-03-23 13:38:00,2024-03-23 17:31:34.282275,3.8928561875314895,23,Saturday,March
2463,Yamba,High Temperature,13,2024-02-21 20:31:00,2024-02-22 01:06:49.402467,4.597056240755507,21,Wednesday,February
2457,Iluka,Storms,10,2023-11-13 21:01:00,2023-11-14 03:27:48.019639,6.446672122009824,13,Monday,November
2496,Bellingen,Rain,3,2024-09-25 02:39:00,2024-09-25 10:11:53.848132,7.548291147801685,25,Wednesday,September
2485,Nimbin,High Temperature,3,2024-07-21 15:35:00,2024-07-21 23:47:49.690771,8.213802991866944,21,Sunday,July
2464,Bellingen,High Temperature,5,2024-05-19 23:38:00,2024-05-20 07:18:06.996179,7.668610049742196,19,Sunday,May
2498,Macksville,High Temperature,13,2024-07-15 05:40:00,2024-07-15 10:22:45.715393,4.712698720220364,15,Monday,July
2494,Toormina,Rain,5,2024-04-11 20:45:00,2024-04-12 02:33:15.310816,5.804253004519929,11,Thursday,April
2475,Mullumbimby,Fine_Conditions,4,2024-03-25 11:36:00,2024-03-25 14:53:20.777213,3.289104781317013,25,Monday,March
2442,North Haven,Fine_Conditions,9,2023-11-25 10:16:00,2023-11-25 15:39:57.887829,5.399413285744835,25,Saturday,November
2485,Nimbin,Storms,3,2024-08-14 07:41:00,2024-08-14 15:28:11.721820,7.786589394352742,14,Wednesday,August
2489,Grafton,Rain,4,2023-12-08 21:54:00,2023-12-09 04:21:25.414539,6.457059594232543,8,Friday,December
2498,Macksville,Storms,13,2024-01-20 23:11:00,2024-01-21 03:34:04.642918,4.3846230326889195,20,Saturday,January
2457,Iluka,Rain,10,2024-03-19 08:23:00,2024-03-19 14:43:04.596721,6.334610200218227,19,Tuesday,March
2443,Lake Cathie,High Temperature,9,2024-03-04 16:13:00,2024-03-04 19:43:44.977741,3.51249381689724,4,Monday,March
2478,Wardell,Rain,7,2023-11-13 20:03:00,2023-11-14 00:41:38.895915,4.644137754165841,13,Monday,November
2487,Tenterfield,High Temperature,4,2024-03-21 12:01:00,2024-03-21 18:47:07.304485,6.768695690305896,21,Thursday,March
2477,Bangalow,Fine_Conditions,10,2024-05-19 10:40:00,2024-05-19 13:10:41.322472,2.5114784643285906,19,Sunday,May
2488,Stanthorpe,High Temperature,15,2024-01-22 20:49:00,2024-01-23 00:34:33.779353,3.7593831536900417,22,Monday,January
2442,North Haven,Storms,9,2024-02-14 03:00:00,2024-02-14 09:19:55.719469,6.332144296807371,14,Wednesday,February
2491,Casino,Fine_Conditions,11,2024-04-28 17:12:00,2024-04-28 19:12:28.695615,2.007971004163771,28,Sunday,April
2478,Wardell,High Temperature,7,2024-01-10 23:56:00,2024-01-11 03:55:57.416225,3.9992822847034306,10,Wednesday,January
2497,Nambucca Heads,High Temperature,10,2023-11-30 02:10:00,2023-11-30 09:09:22.172231,6.989492286309712,30,Thursday,November
2475,Mullumbimby,Storms,4,2024-03-29 03:48:00,2024-03-29 11:32:19.423023,7.73872861755446,29,Friday,March
2456,Maclean,High Temperature,8,2024-09-08 01:44:00,2024-09-08 09:09:20.213782,7.422281606020634,8,Sunday,September
2478,Wardell,Rain,7,2024-04-02 17:44:00,2024-04-02 22:40:46.536316,4.9462600877064915,2,Tuesday,April
2479,Coraki,Storms,5,2024-01-07 02:45:00,2024-01-07 09:09:53.596642,6.414887956051303,7,Sunday,January
2489,Grafton,Storms,4,2024-04-23 08:36:00,2024-04-23 16:56:59.186309,8.349773974628452,23,Tuesday,April
2481,Alstonville,Rain,3,2024-03-25 15:27:00,2024-03-25 20:05:45.228744,4.645896873373581,25,Monday,March
2464,Bellingen,Fine_Conditions,5,2024-09-25 06:55:00,2024-09-25 10:44:44.554145,3.8290428180747766,25,Wednesday,September
2491,Casino,High Temperature,11,2024-03-10 02:47:00,2024-03-10 07:48:21.856940,5.022738038762192,10,Sunday,March
2450,Coffs Harbour,High Temperature,10,2024-04-15 10:04:00,2024-04-15 15:23:29.587786,5.324885496112153,15,Monday,April
2478,Wardell,High Temperature,7,2024-05-17 18:59:00,2024-05-17 22:55:07.504974,3.9354180482686636,17,Friday,May
2477,Bangalow,High Temperature,10,2024-08-15 09:06:00,2024-08-15 15:17:10.512837,6.186253565826346,15,Thursday,August
2484,Byron Bay,Fine_Conditions,7,2024-04-01 14:53:00,2024-04-01 19:06:20.546301,4.2223739725157925,1,Monday,April
2440,Bonny Hills,Storms,7,2024-02-07 19:38:00,2024-02-08 01:42:30.269587,6.075074885202621,7,Wednesday,February
2469,South Grafton,Storms,6,2024-01-08 07:24:00,2024-01-08 13:23:02.260655,5.9839612929755575,8,Monday,January
2464,Bellingen,Rain,5,2024-04-09 14:09:00,2024-04-09 21:39:08.281077,7.502300299172008,9,Tuesday,April
2486,Kyogle,Rain,15,2024-01-03 06:51:00,2024-01-03 11:41:27.129895,4.84086941526741,3,Wednesday,January
2483,Lennox Head,Rain,4,2024-07-28 07:40:00,2024-07-28 14:27:16.210171,6.787836158658009,28,Sunday,July
2482,Ballina,Fine_Conditions,9,2023-10-19 20:29:00,2023-10-20 00:28:19.052642,3.988625733923027,19,Thursday,October
2496,Bellingen,Fine_Conditions,3,2023-10-27 21:57:00,2023-10-28 01:57:09.886769,4.002746324597494,27,Friday,October
2498,Macksville,Fine_Conditions,13,2024-08-26 00:30:00,2024-08-26 04:18:30.729107,3.8085358630702326,26,Monday,August
2482,Ballina,High Temperature,9,2024-03-12 07:18:00,2024-03-12 11:08:49.348352,3.847041208907881,12,Tuesday,March
2490,Lawrence,Rain,9,2023-10-20 18:58:00,2023-10-21 00:53:28.291958,5.924525543873083,20,Friday,October
2477,Bangalow,Storms,10,2023-11-13 09:28:00,2023-11-13 16:02:07.381812,6.568717169998182,13,Monday,November
2496,Bellingen,Storms,3,2023-11-27 17:53:00,2023-11-28 03:35:29.936527,9.70831570200916,27,Monday,November
2465,Nambucca Heads,Storms,7,2024-01-28 09:02:00,2024-01-28 15:36:40.075329,6.577798702409657,28,Sunday,January
2454,Yamba,Rain,8,2024-08-31 07:16:00,2024-08-31 11:10:23.692738,3.9065813161427245,31,Saturday,August
2478,Wardell,Rain,7,2023-11-28 03:04:00,2023-11-28 10:34:33.794387,7.5093873296409965,28,Tuesday,November
2441,Wauchope,Rain,14,2024-03-05 07:17:00,2024-03-05 10:05:54.512746,2.815142429338213,5,Tuesday,March
2460,Grafton,Storms,11,2024-08-01 15:05:00,2024-08-01 18:46:20.050593,3.688902942577073,1,Thursday,August
2443,Lake Cathie,High Temperature,9,2024-04-12 15:37:00,2024-04-12 19:13:39.601996,3.6110005544289714,12,Friday,April
2470,Lismore,Storms,14,2024-02-04 21:34:00,2024-02-05 03:13:16.200409,5.654500113526722,4,Sunday,February
2452,Woolgoolga,High Temperature,13,2024-07-05 10:44:00,2024-07-05 14:28:54.698003,3.7485272229216724,5,Friday,July
2494,Toormina,Rain,5,2024-09-06 03:13:00,2024-09-06 09:27:33.390716,6.242608532325965,6,Friday,September
2481,Alstonville,High Temperature,3,2023-11-08 05:14:00,2023-11-08 13:33:13.975620,8.320548783427217,8,Wednesday,November
2472,Casino,Rain,13,2024-05-04 10:04:00,2024-05-04 14:57:08.011353,4.885558709231949,4,Saturday,May
2486,Kyogle,High Temperature,15,2024-09-25 01:57:00,2024-09-25 05:46:14.923458,3.820812071553005,25,Wednesday,September
2486,Kyogle,Fine_Conditions,15,2023-12-06 04:00:00,2023-12-06 06:12:36.514006,2.2101427794215565,6,Wednesday,December
2464,Bellingen,Fine_Conditions,5,2024-07-12 06:59:00,2024-07-12 08:46:42.669024,1.795185840104667,12,Friday,July
2450,Coffs Harbour,Rain,10,2024-09-21 22:39:00,2024-09-22 02:51:51.414150,4.214281708452006,21,Saturday,September
2456,Maclean,Rain,8,2023-12-10 23:40:00,2023-12-11 03:47:30.628310,4.125174530665331,10,Sunday,December
2498,Macksville,High Temperature,13,2023-11-14 02:33:00,2023-11-14 08:26:46.531958,5.896258877112189,14,Tuesday,November
2466,Macksville,Storms,11,2024-02-25 15:17:00,2024-02-25 20:05:40.003577,4.811112104785008,25,Sunday,February
2486,Kyogle,Storms,15,2024-07-12 17:43:00,2024-07-12 21:17:10.950840,3.569708566673322,12,Friday,July
2481,Alstonville,Storms,3,2024-02-14 11:53:00,2024-02-14 17:34:52.935554,5.698037653984538,14,Wednesday,February
2460,Grafton,Fine_Conditions,11,2024-06-04 10:11:00,2024-06-04 13:58:18.368625,3.7884357291852284,4,Tuesday,June
2482,Ballina,Storms,9,2023-12-25 23:34:00,2023-12-26 06:16:17.542583,6.704872939641486,25,Monday,December
2480,Evans Head,High Temperature,10,2024-08-21 09:47:00,2024-08-21 16:33:44.888196,6.779135609969352,21,Wednesday,August
2457,Iluka,Storms,10,2023-11-30 02:00:00,2023-11-30 06:53:19.488921,4.888746922576316,30,Thursday,November
2487,Tenterfield,Rain,4,2024-03-01 01:45:00,2024-03-01 06:50:47.113772,5.096420492150016,1,Friday,March
2488,Stanthorpe,Fine_Conditions,15,2024-02-20 18:59:00,2024-02-20 20:02:06.034507,1.051676251977303,20,Tuesday,February
2452,Woolgoolga,Storms,13,2023-11-03 20:23:00,2023-11-03 23:47:54.168463,3.415046795228574,3,Friday,November
2500,Wollongong,Rain,14,2024-02-28 17:48:00,2024-02-28 22:43:41.160520,4.9281001444966055,28,Wednesday,February
2450,Coffs Harbour,Fine_Conditions,10,2023-11-02 17:10:00,2023-11-02 19:21:40.662072,2.194628353444422,2,Thursday,November
2442,North Haven,Fine_Conditions,9,2024-09-17 22:22:00,2024-09-18 03:43:20.900313,5.35580564253244,17,Tuesday,September
2440,Bonny Hills,High Temperature,7,2024-01-29 00:19:00,2024-01-29 08:13:03.463029,7.900961952528794,29,Monday,January
2456,Maclean,Storms,8,2023-10-16 16:35:00,2023-10-16 22:47:31.095650,6.208637680637659,16,Monday,October
2470,Lismore,High Temperature,14,2023-12-24 18:12:00,2023-12-24 23:37:20.118802,5.422255222648814,24,Sunday,December
2484,Byron Bay,High Temperature,7,2024-07-12 17:27:00,2024-07-13 00:49:28.460966,7.374572490556082,12,Friday,July
2443,Lake Cathie,High Temperature,9,2023-12-22 03:59:00,2023-12-22 09:49:34.958612,5.843044058956895,22,Friday,December
2450,Coffs Harbour,Fine_Conditions,10,2024-07-06 11:49:00,2024-07-06 15:33:20.874657,3.7391318492779253,6,Saturday,July
2487,Tenterfield,Rain,4,2024-05-14 20:07:00,2024-05-15 05:37:25.815684,9.507171023247883,14,Tuesday,May
2493,Sawtell,Storms,6,2023-11-07 18:36:00,2023-11-07 23:12:02.298817,4.600638560275386,7,Tuesday,November
2444,Port Macquarie,Rain,13,2024-06-10 07:37:00,2024-06-10 12:19:39.524180,4.710978938756587,10,Monday,June
2484,Byron Bay,High Temperature,7,2024-05-30 12:07:00,2024-05-30 16:00:54.186198,3.8983850549870502,30,Thursday,May
2479,Coraki,Storms,5,2023-11-29 23:45:00,2023-11-30 07:49:14.100595,8.070583498629897,29,Wednesday,November
2476,Ocean Shores,High Temperature,4,2024-09-27 18:17:00,2024-09-28 03:41:13.690617,9.403802949146751,27,Friday,September
2469,South Grafton,Storms,6,2024-09-21 11:37:00,2024-09-21 17:49:47.966722,6.213324089525877,21,Saturday,September
2486,Kyogle,High Temperature,15,2023-12-26 10:29:00,2023-12-26 15:55:04.544207,5.434595613189266,26,Tuesday,December
2474,Byron Bay,Fine_Conditions,6,2024-05-23 06:21:00,2024-05-23 09:17:58.807409,2.949668724636515,23,Thursday,May
2475,Mullumbimby,Fine_Conditions,4,2024-04-08 23:27:00,2024-04-09 03:35:30.136956,4.141704710095299,8,Monday,April
2494,Toormina,Fine_Conditions,5,2023-12-06 08:56:00,2023-12-06 11:54:50.937276,2.980815910034046,6,Wednesday,December
2464,Bellingen,Fine_Conditions,5,2024-06-10 10:40:00,2024-06-10 17:10:49.174802,6.513659667219896,10,Monday,June
2481,Alstonville,Fine_Conditions,3,2024-01-26 06:55:00,2024-01-26 12:07:18.746630,5.2052073971444,26,Friday,January
2466,Macksville,Rain,11,2024-07-03 13:57:00,2024-07-03 19:18:36.006844,5.360001901017254,3,Wednesday,July
2488,Stanthorpe,High Temperature,15,2024-03-11 18:02:00,2024-03-11 23:24:55.179110,5.381994197284056,11,Monday,March
2489,Grafton,Rain,4,2024-01-28 10:06:00,2024-01-28 18:01:11.334456,7.919815126776965,28,Sunday,January
2470,Lismore,Fine_Conditions,14,2023-11-10 08:56:00,2023-11-10 10:24:14.124151,1.4705900419430875,10,Friday,November
2484,Byron Bay,Storms,7,2024-08-06 04:24:00,2024-08-06 08:44:44.944047,4.3458177907086135,6,Tuesday,August
2472,Casino,High Temperature,13,2024-05-28 18:20:00,2024-05-28 23:12:00.658403,4.8668495564746515,28,Tuesday,May
2476,Ocean Shores,Storms,4,2023-10-13 08:32:00,2023-10-13 13:00:48.083424,4.480023173203745,13,Friday,October
2442,North Haven,High Temperature,9,2024-08-02 00:22:00,2024-08-02 05:19:35.728402,4.959924556223562,2,Friday,August
2456,Maclean,High Temperature,8,2024-03-15 04:12:00,2024-03-15 11:39:35.125022,7.459756950445774,15,Friday,March
2465,Nambucca Heads,Rain,7,2023-11-09 05:31:00,2023-11-09 11:15:29.693978,5.7415816605519785,9,Thursday,November
2452,Woolgoolga,Rain,13,2024-03-07 19:39:00,2024-03-07 23:40:51.191666,4.030886573757017,7,Thursday,March
2488,Stanthorpe,Rain,15,2023-10-07 03:56:00,2023-10-07 09:21:12.581797,5.420161610244725,7,Saturday,October
2452,Woolgoolga,Storms,13,2023-10-23 07:09:00,2023-10-23 12:06:27.565273,4.957657020363961,23,Monday,October
2487,Tenterfield,Fine_Conditions,4,2023-10-16 11:45:00,2023-10-16 16:34:03.009232,4.817502564466409,16,Monday,October
2485,Nimbin,Fine_Conditions,3,2023-10-26 22:11:00,2023-10-27 01:13:53.941827,3.0483171740285377,26,Thursday,October
2494,Toormina,Storms,5,2024-04-29 11:10:00,2024-04-29 18:29:59.434557,7.333176265777273,29,Monday,April
2495,Urunga,Fine_Conditions,5,2024-01-23 11:40:00,2024-01-23 15:25:35.573646,3.759881568433227,23,Tuesday,January
2475,Mullumbimby,Storms,4,2024-01-12 01:56:00,2024-01-12 11:24:59.659897,9.483238860229145,12,Friday,January
2464,Bellingen,High Temperature,5,2024-05-31 22:14:00,2024-06-01 05:55:58.598457,7.699610682552675,31,Friday,May
2498,Macksville,High Temperature,13,2024-04-16 14:51:00,2024-04-16 19:45:05.516335,4.901532315305169,16,Tuesday,April
2487,Tenterfield,Fine_Conditions,4,2024-01-05 01:28:00,2024-01-05 03:32:27.169261,2.074213683583154,5,Friday,January
2487,Tenterfield,Fine_Conditions,4,2024-09-01 21:30:00,2024-09-01 23:33:40.423591,2.0612287754063217,1,Sunday,September
2491,Casino,Storms,11,2024-06-11 06:08:00,2024-06-11 09:20:44.366406,3.212324001593768,11,Tuesday,June
2492,Coffs Harbour,High Temperature,13,2024-04-15 11:50:00,2024-04-15 15:12:03.448865,3.3676246846230193,15,Monday,April
2444,Port Macquarie,Rain,13,2024-03-31 18:32:00,2024-04-01 00:43:53.420133,6.19817225929987,31,Sunday,March
2487,Tenterfield,Storms,4,2024-03-25 01:06:00,2024-03-25 08:34:06.819882,7.46856107820812,25,Monday,March
2484,Byron Bay,High Temperature,7,2024-07-02 13:09:00,2024-07-02 19:26:05.604030,6.284890008195664,2,Tuesday,July
2442,North Haven,Rain,9,2024-05-17 04:39:00,2024-05-17 11:15:45.506420,6.612640672161135,17,Friday,May
2485,Nimbin,Storms,3,2023-12-19 16:32:00,2023-12-20 01:12:29.667725,8.674907701431039,19,Tuesday,December
2443,Lake Cathie,Rain,9,2024-03-15 02:42:00,2024-03-15 07:22:30.577951,4.675160542009977,15,Friday,March
2443,Lake Cathie,Fine_Conditions,9,2024-03-26 04:27:00,2024-03-26 06:55:07.269721,2.468686033572403,26,Tuesday,March
2488,Stanthorpe,Storms,15,2023-10-31 09:13:00,2023-10-31 11:44:33.374247,2.525937290846301,31,Tuesday,October
2466,Macksville,Rain,11,2024-07-05 03:00:00,2024-07-05 07:13:15.105744,4.220862706732923,5,Friday,July
2475,Mullumbimby,High Temperature,4,2023-10-22 20:08:00,2023-10-23 04:16:12.467542,8.136796539311023,22,Sunday,October
2444,Port Macquarie,Rain,13,2024-01-26 07:52:00,2024-01-26 12:37:11.230137,4.753119482481225,26,Friday,January
2493,Sawtell,High Temperature,6,2023-12-24 08:30:00,2023-12-24 12:37:17.675806,4.121576612850081,24,Sunday,December
2487,Tenterfield,Rain,4,2024-09-08 13:04:00,2024-09-08 18:39:52.960265,5.598044518173816,8,Sunday,September
2498,Macksville,Fine_Conditions,13,2024-09-14 22:43:00,2024-09-15 00:49:34.183239,2.109495344033463,14,Saturday,September
2491,Casino,Fine_Conditions,11,2024-06-16 20:08:00,2024-06-16 23:09:57.585504,3.0326626400869023,16,Sunday,June
2498,Macksville,High Temperature,13,2023-10-25 00:53:00,2023-10-25 04:07:18.163804,3.2383788345241578,25,Wednesday,October
2460,Grafton,Rain,11,2024-01-08 02:38:00,2024-01-08 06:41:12.451993,4.053458887058207,8,Monday,January
2481,Alstonville,Storms,3,2024-04-19 09:35:00,2024-04-19 15:38:41.216065,6.061448906981102,19,Friday,April
2474,Byron Bay,Storms,6,2024-04-19 16:27:00,2024-04-19 21:24:29.159148,4.958099763220574,19,Friday,April
2494,Toormina,Fine_Conditions,5,2024-01-27 00:56:00,2024-01-27 07:20:02.531153,6.400703098015962,27,Saturday,January
2442,North Haven,High Temperature,9,2024-06-03 05:00:00,2024-06-03 12:21:21.278440,7.3559106778523535,3,Monday,June
2443,Lake Cathie,Rain,9,2024-04-01 21:34:00,2024-04-02 03:05:42.625962,5.528507211646068,1,Monday,April
2454,Yamba,Fine_Conditions,8,2024-01-31 21:05:00,2024-02-01 00:16:30.563089,3.191823080329131,31,Wednesday,January
2457,Iluka,Fine_Conditions,10,2024-03-09 06:25:00,2024-03-09 08:04:20.276648,1.655632402145818,9,Saturday,March
2460,Grafton,High Temperature,11,2024-04-30 20:39:00,2024-05-01 01:27:32.053625,4.808903784756803,30,Tuesday,April
2492,Coffs Harbour,Fine_Conditions,13,2024-02-28 20:30:00,2024-02-28 23:33:47.953110,3.0633203082933633,28,Wednesday,February
2477,Bangalow,Fine_Conditions,10,2024-05-29 19:41:00,2024-05-29 21:05:25.675506,1.4071320850969589,29,Wednesday,May
2466,Macksville,Rain,11,2024-09-04 19:51:00,2024-09-05 01:49:12.316378,5.970087882781374,4,Wednesday,September
2472,Casino,High Temperature,13,2024-06-17 20:44:00,2024-06-18 01:32:23.665980,4.806573883415098,17,Monday,June
2491,Casino,High Temperature,11,2024-06-07 04:51:00,2024-06-07 09:31:42.672613,4.678520170356066,7,Friday,June
2440,Bonny Hills,Storms,7,2024-05-10 07:54:00,2024-05-10 15:00:59.020757,7.116394654594979,10,Friday,May
2498,Macksville,Storms,13,2024-04-07 21:57:00,2024-04-08 00:52:41.700720,2.9282502000173207,7,Sunday,April
